ModeCode,NTDModeCode,AssetDesc,AgencyDetail,AssetStatus,AssetTypeRoot,AssetTypeVariant,YRBuilt,YRInService,AgencyUsefulLife,StdUsefulLife,Quantity,UnitType,UnitCost,AgencySoftCost,TotalCost,YRCost,AssetPhysAddress,AssetPhysZIP,Latitude,Longitude,LineDivision,BranchGarage,SegmentRoute,LocLinearStart,LocLinearEnd,AgencyAssetUID,AgencyAssetClass,AgencyDeptOwner,AgencyNotes,AgencyConditionRating,AgencyParentUID,AgencyProjNum,AgencyProjCat,AgencyProjDesc,AgencySubFleetID,TOS,RevenueFlag,PriorityStatus,TCPScore,SquareFootage,HistoricPresrvFlag,ItemizedFlag,Manufacturer,ManufacturerCode,ModelNumber,FuelType,CapacitySeated,CapacityStanding,DataYR,DataSRC,ReviewFlag,ApprovedFlag,ApprovalComment,DelayReplaceAge,Rehabed,RehabedDate,CostNotes,UserField1,UserField2,UserField3,UserField4,FilterValue,RVID,PercentContingencyFleet,AssetPhysCity,AssetPhysState,DateofLastCondAssessment,AgencyCapitalResponsibility,LastRenewalYR,LastRenewalType,ADAFlag,AdditionalModeSupport,FTARecodeCategory,LastUpdated,Length,OwnershipType,FundingType,MilesThisYR,LifetimeMilesPerVeh
SY,SY,DELL DESKTOP TOWER W/2 MONITOR,,EXT,39101.0,,2015,2015,5,,1.0,Each,6259.17,0.0,6259.17,2015.0,,,,,,,,,,CIP-1017,,,"Dell Precision Tower 7910 w/(2) P2715Q 27"" Ultra HDD 4K Monitors.CIP 1-1619.",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
FB,FB,MV DEL NORTE,MV DEL NORTE PROPULSION CONTROL SYSTEM REPLACEMENT,EXT,38200.0,,2017,2017,10,,1.0,Each,450000.0,0.0,450000.0,2015.0,,,,,,,,,,CIP-644,,,2019 - CIP 1644 MV DEL NORTE PROPULSION CONTROL SYSTEM REPLACEMENT,,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Revenue Vehicles,,,,,,,,,False,False,Ferryboat (FB),2020-08-11 21:59:55.990,,,,,
FB,FB,PASSENGER FERRY INFORMATION SYSTEMS,PASSENGER INFORMATION SYSTEM,EXT,43010.0,,2015,2015,10,,1.0,Lump Sum,301000.0,0.0,301000.0,2015.0,,,,,,,,,,CIP-1212,,,2015 - CIP-1212,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER / SIGN PROGRAM,BUS SHELTER / SIGN,EXT,41901.0,,2015,2015,10,,1.0,Lump Sum,250000.0,0.0,250000.0,2015.0,,,,,,,,,,CIP-1009,,,2015 - CIP-1009,,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,SAN RAFAEL MAIN SHOP ROOF REPL,,EXT,21507.0,,2015,2015,10,,1.0,Sq Foot,924258.51,0.0,924258.51,2015.0,,,,,,,,,,BG007612,,,Contract 2015-BT-1 (Engineering). FCID - 24738. CIP 03-1432.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,HVY DUTY WHEEL ALIGNMENT MACHINE,,EXT,23301.0,,2015,2015,15,,1.0,Each,41631.18,0.0,41631.18,2015.0,,,,,,,,,,BG007611,,,"2016 - With wireless hunter shop tough, DSP760T; HD sensor storage card with recharge, 20-2850-1; cordless remote indicator kit, 20-2882-1; and turnplate rams for on floor alignment, 20-1592-1. CIP-3-1435.",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
SY,SY,DISTRICT CAPITAL EQUIPMENT,DISTRICT CAPITAL EQUIPMENT,EXT,23200.0,,2015,2015,5,,1.0,Each,110737.66,0.0,110737.66,2015.0,,,,,,,,,,CIP-1216,,,Go live system.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,SR TRANSIT CTR SAFETY/SECURITY,,EXT,33303.0,,2015,2015,15,,1.0,Each,498185.24,0.0,498185.24,2015.0,,,,,,,,,,BG007609,,,"CIP 3-1332 10/31/15 - C. Paul Bettini San Rafael Transit Center at 850 Tamalpais Avenue, San Rafael, CA. CIP 3-1332.",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Substation Building,,,,,,
FB,FB,MS SAN FRANCISCO REFURBISHMENT,MS SAN FRANCISCO REFURBISHMENT,EXT,38301.0,,2015,2015,25,,1.0,Lump Sum,9500000.0,0.0,9500000.0,2015.0,,,,,,,,,,FG00064701,,,2015 - CIP-1026,,,,,,,,,4.0,,,False,,Campbell Industries,,,DF,750.0,,,,,,,,,,,,,,,Revenue Vehicles,350646,,,,,,2015.0,,False,False,Ferryboat (FB),2020-08-11 21:40:02.490,169,OOPA,UA,,
MB,MB,CONEX 40' STORAGE CONTAINERS 2,,EXT,23300.0,,2015,2015,25,,1.0,Each,5823.75,0.0,5823.75,2015.0,,,,,,,,,,CIP-1510,,,11/2/16 - Refurbished containers. CIP-03-1739.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,2017 FORD FUSION HYBRID,,EXT,53001.0,,2015,2015,7,,1.0,Vehicles,27507.8,0.0,27507.8,2015.0,,,,,,,,,,CIP-1729-09,,,2017 - Includes 5yr/100K mile protection plan. CIP 02-1729.,,,,,,,,,,,,False,,,,,HG,,,,,,,,,,,,,,,,Non-Revenue Vehicles,,,,,,,,,,,Automobile (AO),,,,,,
MB,MB,FSX TRAPBLASTER 7PNEUMATIC CLN,,EXT,23402.0,,2015,2015,15,,1.0,Each,54814.19,0.0,54814.19,2015.0,,,,,,,,,,B0009376,,,MFG #TBL0707SG-A1A. CIP 03-1739.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,PITNEY BOWES POSTAGE MACHINE,,EXT,23420.0,,2015,2015,7,,1.0,Each,6048.35,0.0,6048.35,2015.0,,,,,,,,,,CIP-1739-03,,,2017 - Pitney Bowes DM475 Postage Machine. CIP 03-1739.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,SAN RAFAEL TRANSIT CENTER PROPTY,STATION BUILDING,EXT,41204.0,,2015,2015,10,,1.0,Each,548859.0,0.0,548859.0,2015.0,,,,,,,,,,B0009028,,,SR TRANSIT CENTER PROPTY,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Substation Building,,,,,,
FB,FB,LARKSPUR FERRY TERMINAL -FERRY PASSENGER INFO SYSTEM,LFT-FERRY PASSENGER INFO SYSTEM,EXT,43022.0,,2015,2015,5,,1.0,Each,273362.48,0.0,273362.48,2015.0,,,,,,,,,,CIP-1610-16,,,Passenger communication system driven by various media feeds from a single server in the Butler Bldg in the Larkspur Terminal.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Ferryboat (FB),,,,,,
FB,FB,MV MENDOCINO,MV MENDOCINO MID-LIFE REFURBISH,EXT,38200.0,,2016,2016,42,,1.0,Set,6284549.17,0.0,6284549.17,2015.0,,,,,,,,,,FG00099408,,,MV MENDOCINO MID-LIFE REFURBISHMENT,,,,,,,,,1.0,,,False,,,,,,,,,,,,,,,,,,,,,Revenue Vehicles,,,,,,,,,False,False,Ferryboat (FB),2020-08-11 21:43:21.377,,,,,
FB,FB,GANGWAY & PIERS - 2017,FERRY FACILITIES REHABILITATION AND DREDGING,EXT,43022.0,,2015,2015,30,,1.0,Lump Sum,100000.0,0.0,100000.0,2015.0,,,,,,,,,,CIP-0503-17,,,2017 - CIP-0503,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
SY,SY,E-DISCOVERY SOLUTION,solution to improve service for Public Records Act,EXT,39200.0,,2015,2015,5,,1.0,Each,107919.54,0.0,107919.54,2015.0,,,,,,,,,,CIP-1611-16,,,Electronic solution to Public Records Act,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,2016 DODGE GRAND CARAVAN,VAN,EXT,53002.0,,2015,2015,7,,1.0,Vehicles,22402.85,0.0,22402.85,2015.0,,,,,,,,,,CIP-1619-06,,,Transit Supervisor Van. CIP 03-1619.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Non-Revenue Vehicles,,,,,,,,,,,Trucks and other Rubber Tire Vehicles,,,,,,
SY,SY,RACKMOUNT COMPUTER W/SERVER,,EXT,39103.0,,2015,2015,5,,1.0,Each,9043.56,0.0,9043.56,2015.0,,,,,,,,,,CIP-1619-02,,,CIP 01-1619.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
SY,SY,RACKMOUNT COMPUTER W/SERVER,,EXT,39103.0,,2015,2015,5,,1.0,Each,9043.57,0.0,9043.57,2015.0,,,,,,,,,,CIP-1619-03,,,CIP 01-1619.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
SY,SY,SERVER REPLACEMENT,,EXT,39103.0,,2015,2015,5,,1.0,Each,62453.17,0.0,62453.17,2015.0,,,,,,,,,,CIP-1613,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,SCHEDULING FURNITURE,,EXT,23200.0,,2015,2015,20,,1.0,Each,6331.64,0.0,6331.64,2015.0,,,,,,,,,,BG007605,,,2015 - Scheduling Office #4 of 4. CIP 3-1008.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,SANTA ROSA D3 RESTROOM REMODEL,,EXT,21513.0,,2015,2015,10,,1.0,Lump Sum,13493.04,0.0,13493.04,2015.0,,,,,,,,,,B0009369,,,2015 - CIP 3-1106.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,SANTA ROSA PROPERTY,SITE IMPROVEMENT,EXT,24200.0,,2015,2015,25,,1.0,Each,178201.47,0.0,178201.47,2015.0,,,,,,,,,,BG000799,,,"1972 - Cost$178,201 - 5.5 ACRES ON PINER ROAD AT INDUS TRIAL DRIVE, SANTA ROSA",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,SANTA ROSA PROPERTY,YARD IMPROVEMENT,EXT,24200.0,,2015,2015,25,,1.0,Each,75000.0,0.0,75000.0,2015.0,,,,,,,,,,B0000181,,,"1972 Cost-$75,000 - 5 ACRES OPTION PROPERTY ON PINER RD",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,LARKSPUR PROPERTY,SITE IMPROVEMENT,EXT,43010.0,,2015,2015,10,,1.0,Each,1258700.75,0.0,1258700.75,2015.0,,,,,,,,,,FG000190,,,"1971 - Cost$1,258,700 - LARKSPUR FERRY TERMINAL - 25 ACRES IN LARKSPUR ALONG SIR F RANCIS DRAKE BLVD",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Substation Building,,,,,,
FB,FB,GREENBRAE BOARDWALK,LARKSPUR FERRY TERMINAL,EXT,43000.0,,2015,2015,25,,1.0,Each,25000.0,0.0,25000.0,2015.0,,,,,,,,,,F0000392,,,PURCHASED YACHTCLUBS INTEREST IN LARKSPUR PROPERTY,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,SCHEDULING FURNITURE,,EXT,23200.0,,2015,2015,20,,1.0,Each,6331.65,0.0,6331.65,2015.0,,,,,,,,,,BG007603,,,2015 - Scheduling Office #2 of 4. CIP 3-1008.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,SAN RAFAEL PROPERTY1.1A,YARD,EXT,24200.0,,2015,2015,25,,1.0,Each,347000.0,0.0,347000.0,2015.0,,,,,,,,,,BG00079702,,,"1990 - Cost$347,000 - SAN RAFAEL PROPERTY1 - PURCHASE UMTA'S INTEREST IN EXCE SS SAN RAFAEL PROPERTY",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,FURNITURE - SCHEDULING OFFICE,FURNITURE,EXT,23200.0,,2015,2015,20,,1.0,Each,6331.65,0.0,6331.65,2015.0,,,,,,,,,,BG007602,,,2015 - Office #1 OF 4 CIP 3-1008.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
FB,FB,LARKSPUR CHANNEL DREDGING,DREDGING AND NAVIGATIONAL AIDS,EXT,10700.0,,2015,2015,5,,1.0,Lump Sum,2962289.0,0.0,2962289.0,2015.0,,,,,,,,,,FG000471,,,INCLUDING NAVIGATIONAL AIDS,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Infrastructure,,,,,,,,,,,Ferryboat (FB),,,,,,
MB,MB,SANTA ROSA DRNG&PARK LOT IMPRVMNTS,DRAINAGE AND PARKING LOT IMPROVEMENT,EXT,22300.0,,2015,2015,20,,1.0,Each,447991.42,0.0,447991.42,2015.0,,,,,,,,,,B0009368,,,CIP 3-1433.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,COMPAIR VRBL SPEED COMPRESSOR,,EXT,23416.0,,2015,2015,7,,1.0,Each,16591.03,0.0,16591.03,2015.0,,,,,,,,,,B0009366,,,2015 - CIP 3-1539.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,FURNITURE SCHEDULING - T.CLARK,FURNITURE,EXT,23200.0,,2015,2015,7,,1.0,Each,6163.66,0.0,6163.66,2015.0,,,,,,,,,,B0009365,,,2015 - One workstation with 3 chairs.CIP 3-1539.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
SY,SY,HR ROOM 116 FURNITURE,FURNITURE,EXT,23200.0,,2015,2015,7,,1.0,Each,8995.46,0.0,8995.46,2015.0,,,,,,,,,,B0009364,,,2015 - 2 Cubicle workstations (including chairs) and 1 round table with 2 chairs.CIP 1-1519.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,4 TV MONITORS BUS TRNG TRAILER,,EXT,39110.0,,2015,2015,7,,1.0,Each,7032.25,0.0,7032.25,2015.0,,,,,,,,,,B0009363-01,,,"10/31/15 - (2) Samsung UN65H6203AFX2A, (1) Sharp Aquos HD 65"", (1) Sharp Aquos HD 70"" 1-1510.",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,ELECTRIC BUS CHARGING PILOT PROJECT,ENGINEERING,EXP,24200.0,,2015,2015,25,,1.0,Lump Sum,380000.0,0.0,380000.0,2015.0,,,,,,,,,,CIP-1832,,,2019 - CIP-1832,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,SAN RAFAEL PROPERTY,SHOP,EXT,24200.0,,2015,2015,25,,1.0,Each,942126.41,0.0,942126.41,2015.0,,,,,,,,,,BG000797,,,"1974 Cost-$942,126,- SAN RAFAEL PROPERTY - 17.5 ACRES ON ANDERSON AVE",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Bus (BU),,,,,,
FB,FB,EROSION STUDY,LARKSPUR FERRY TERMINAL,EXT,43000.0,,2015,2015,10,,1.0,Lump Sum,56273.0,0.0,56273.0,2015.0,,,,,,,,,,F0000398,,,CORTE MADERA,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,MS MARIN,MS MARIN REFURBISH 2007,EXT,38301.0,,2007,2007,20,,1.0,Vehicles,7779335.0,0.0,7779335.0,2015.0,,,,,,,,,,FG00046309,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Revenue Vehicles,,,,,,,,,False,False,Ferryboat (FB),2020-08-11 21:37:10.730,,,,,
MB,MB,2006 FORD VAN,VAN,EXT,53002.0,,2015,2015,10,,1.0,Vehicles,20735.04,0.0,20735.04,2015.0,,,,,,,,,,BR001935,,,Sausalito Dock,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Non-Revenue Vehicles,,,,,,,,,,,Trucks and other Rubber Tire Vehicles,,,,,,
FB,FB,MV MENDOCINO,MODIFICATION,EXT,38301.0,,2004,2004,7,,1.0,Vehicles,251514.83,0.0,251514.83,2015.0,,,,,,,,,,FG00099401,,,Change Orders/Modifications,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Revenue Vehicles,,,,,,,,,False,False,Ferryboat (FB),2019-12-10 00:05:30.733,,,,,
MB,MB,NOVATO BUS YARD RESURFACE,NOVATO BUS YARD,EXT,22300.0,,2015,2015,10,,1.0,Each,64801.36,0.0,64801.36,2015.0,,,,,,,,,,B000030503,,,2004 Overly the employee parking lot in Novato that has reached the end of its useful life.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,MV MENDOCINO 2001,M.V. MENDOCINO 2001,EXT,51505.0,,2001,2001,42,,1.0,Vehicle,9902260.27,0.0,9902260.27,2015.0,,,,,,,,,,FG000994,,,"Aluminum 4 Engined (4xV16) Catam aran with USCG Capacity of 408 Passengers Deliver 07/2001, In S erv",,,,,,,,,3.0,,,False,,Nichols Brothers Boat Builders,,INCAT139,DF,450.0,,,,,,,,,,,,,,,Revenue Vehicles,3892,,,,,,,,False,False,Ferryboat (FB),2020-08-11 21:43:58.027,134,OOPA,UA,52150.0,1538145.0
MB,MB,NOVATO PROPERTY,YARD,EXT,24200.0,,2015,2015,25,,1.0,Each,179328.3,0.0,179328.3,2015.0,,,,,,,,,,BG000798,,,"1974 - Cost$179,328 - NOVATO PROPERTY- 6.56 ACRES OFF CHERRY ST",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,EROSION STUDY,LARKSPUR FERRY TERMINAL,EXT,43000.0,,2015,2015,10,,1.0,Lump Sum,125439.37,0.0,125439.37,2015.0,,,,,,,,,,F000039801,,,CORTE MADERA,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,MUZZI PROPERTY,SITE IMPROVEMENT,EXT,43010.0,,2015,2015,10,,1.0,Each,618287.66,0.0,618287.66,2015.0,,,,,,,,,,FG000267,,,"1975 - Cost$618,287 - LARKSPUR FERRY TERMINAL - ORIGINALLY 596 ACRES IN LARKSPUR 524 DEEDED TO STATE AS WETLANDS, VALUE NOW ONLY REMAINING 72 ACRES",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Substation Building,,,,,,
SY,SY,SR TRANSIT CENTER PROPTY,SHOP,EXT,24200.0,,2015,2015,25,,1.0,Each,401975.0,0.0,401975.0,2015.0,,,,,,,,,,B000902801,,,"1991 Cost-$401,975 - SR TRANSIT CENTER PROPTY - GREYHOUND PARCEL",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Passenger Parking Facilities,,,,,,
MB,MB,2017 FORD FUSION HYBRID-WHITE,2017 FORD FUSION HYBRID-WHITE,EXT,53001.0,,2015,2015,7,,1.0,Vehicles,27507.8,0.0,27507.8,2015.0,,,,,,,,,,CIP-1729-01,,,2017 - CIP 02-1729.,,,,,,,,,,,,False,,,,,HG,,,,,,,,,,,,,,,,Non-Revenue Vehicles,,,,,,,,,,,Automobile (AO),,,,,,
MB,MB,SAN RAFAEL PROPERTY 1.4A,YARD,EXT,24200.0,,2015,2015,25,,1.0,Each,445480.0,0.0,445480.0,2015.0,,,,,,,,,,BG00079701,,,"1989 - Cost$445,480 - SAN RAFAEL PROPERTY - BUY OUT UMTA'S SHARE IN 1.4 ARCES AT D1",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Substation Building,,,,,,
FB,FB,VESSEL MAN OVERBOARD DAVITS,OSHA MAN OVERBOARD RETRIVAL SYSTEM,EXT,38100.0,,2015,2015,5,,1.0,Lump Sum,70000.0,0.0,70000.0,2015.0,,,,,,,,,,CIP-1642,,,Implement OSHA requirements for man overboard retrivel system,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Revenue Vehicles,,,,,,,,,False,False,Ferryboat (FB),2019-12-18 17:17:22.183,,,,,
SY,SY,MARIN AIRPORTER LEASE PARCEL,YARD,EXT,24200.0,,2015,2015,25,,1.0,Each,1286000.0,0.0,1286000.0,2015.0,,,,,,,,,,B0009007,,,1983 PROPERTY RETAINED BY DISTRICT AFTER RAIL TRANSFER TO SMART- 2006 LEASED TO MARIN AIRPORTER,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Passenger Parking Facilities,,,,,,
MB,MB,SCHEDULING FURNITURE,,EXT,23200.0,,2015,2015,20,,1.0,Each,6331.64,0.0,6331.64,2015.0,,,,,,,,,,BG007604,,,2015 - Scheduling Office #3 of 4. CIP 3-1008.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
FB,FB,MARIN SANITARY LEASE PARCEL,FERRY TERMINAL,EXT,43010.0,,2015,2015,10,,1.0,Each,357472.05,0.0,357472.05,2015.0,,,,,,,,,,B000902003,,,1997 PROPERTY RETAINED BY DISTRICT AFTER RAIL TRANSFER TO SMART - LAND BETWEEN CAL PARK TUNNEL AND BELLAM BLVD LEASED TO MARIN SANITARY,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Substation Building,,,,,,
DR,DR,REPLACE 6 PARATRANSIT 22' GAS CUTAWAY,PARATRANSIT REPLACEMENT,EXP,52523.0,,2020,2020,5,,20.0,Lump Sum,90000.0,0.0,3240000.0,2019.0,,,,,,,,,,CIP-1831,,,2019 - CIP-1831,,,,,,,,,1.0,,,False,,,,,GA,8.0,,,,,,,,,,,,,,,Revenue Vehicles,,,,,,,,,True,False,Bus (BU),2020-08-11 21:33:47.930,21,OOPA,UA,0.0,
SY,SY,E-DISCOVERY SOLUTION,,EXT,39201.0,,2015,2015,5,,1.0,Lump Sum,242000.0,0.0,242000.0,2015.0,,,,,,,,,,CIP-1611-17,,,E-DISCOVERY SOLUTION,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
SY,SY,IT GROUP FURNITURE,FURNITURE,EXT,23200.0,,2015,2015,7,,1.0,Each,38029.5,0.0,38029.5,2015.0,,,,,,,,,,B0009361,,,7/23 - 6 Cubicle workstations (including chairs) and 1 conference table with 8/chairs.1-1519.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,METAL BUILDING CAR PORT,,EXT,21509.0,,2015,2015,5,,1.0,Space,7060.62,0.0,7060.62,2015.0,,,,,,,,,,B0009360,,,2015 - 3-1539.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,HOTSY PORTABLE PRESSURE WASHER,,EXT,23402.0,,2015,2015,15,,1.0,Each,14697.96,0.0,14697.96,2015.0,,,,,,,,,,B0009359,,,2015 - 2 of 2. 3-1539. See B0009358.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,HOTSY PRESSURE WASHER,,EXT,23402.0,,2015,2015,7,,1.0,Each,14697.96,0.0,14697.96,2015.0,,,,,,,,,,B0009358,,,2015 - 1 of 2. 3-1539. See B0009359.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
MB,MB,2015 FORD E350 ELDORAD VAN CLASS A,2015 FORD E350 CUTAWAY EL DORADO,EXT,53002.0,,2015,2015,10,,1.0,Vehicles,67538.74,0.0,67538.74,2015.0,,,,,,,,,,B0009356,,,2015 - 2 OF 2 Vans. See B0009355. CIP 3-1539.,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Non-Revenue Vehicles,,,,,,,,,,,Trucks and other Rubber Tire Vehicles,,,,,,
SY,SY,SANRAFAEL-TRAILER-HR CONF ROOM,FURNITURE,EXT,23200.0,,2015,2015,7,,1.0,Each,11463.34,0.0,11463.34,2015.0,,,,,,,,,,B0009363,,,"7/23/15 - 1 desk with chair, 1 conference room table with 8 chairs and 1 credenza.CIP 1-1510.",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,D1 HEAVY DUTY SHOP REHAB,MAINTENCE SHOP,EXP,24200.0,,2015,2015,25,,1.0,Lump Sum,1600000.0,0.0,1600000.0,2015.0,,,,,,,,,,CIP-1830,,,2019 - CIP-1830,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
SY,SY,FORD EXPEDITION,FORD EXPEDITION,EXT,53001.0,,2015,2015,7,,1.0,Vehicles,35335.34,0.0,35335.34,2015.0,,,,,,,,,,A0003588,,,"WHITE SUV, 4 X 43 YEAR LEASE FOR $841.63 MO WITH $1 BUYOUT AT END OF TERM3/1/2011 Transferred from 107 to 101",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Non-Revenue Vehicles,,,,,,,,,,,Trucks and other Rubber Tire Vehicles,,,,,,
SY,SY,ENGINEERING DOCUMENTMANAGEMENT (IS),ENGINEERING DOCUMENT MANAGEMENT SYSTEM,PLN,39201.0,,2015,2015,5,,1.0,Lump Sum,300000.0,0.0,300000.0,2015.0,,,,,,,,,,CIP-1816,,,2019 - CIP-1816,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Administrative Facilities,,,,,,
